Arduino Time, Sensor 1, Sensor 2, Sensor 3, Sensor 4, Processing Time, Frame #, Condition, Pressure
4721, 0, 2, 60, 64, 6456, 0, 1, 1
4737, 0, 2, 60, 66, 6472, 0, 1, 1
4752, 0, 4, 62, 66, 6492, 0, 1, 1
4772, 0, 2, 61, 66, 6506, 0, 1, 1
4788, 0, 3, 60, 66, 6524, 0, 1, 1
4803, 0, 1, 60, 66, 6538, 0, 1, 1
4818, 0, 2, 60, 66, 6555, 0, 1, 1
4834, 0, 3, 62, 66, 6572, 0, 1, 1
4854, 0, 3, 60, 66, 6590, 0, 1, 1
4875, 0, 1, 61, 67, 6607, 0, 1, 1
4885, 0, 1, 60, 67, 6622, 0, 1, 1
4905, 0, 0, 40, 65, 6639, 0, 1, 1
4915, 904, 1, 43, 62, 6657, 0, 1, 1
4936, 874, 1, 45, 57, 6673, 0, 1, 1
4952, 949, 1, 40, 55, 6690, 0, 1, 1
4972, 862, 0, 41, 54, 6706, 0, 1, 1
4977, 860, 0, 41, 56, 6722, 0, 1, 1
5004, 1020, 1, 42, 58, 6740, 0, 1, 1
5019, 1022, 2, 42, 57, 6755, 0, 1, 1
5036, 1022, 1, 42, 55, 6774, 0, 1, 1
5051, 1022, 1, 46, 58, 6788, 0, 1, 1
5066, 1004, 1, 43, 57, 6805, 0, 1, 1
5088, 931, 1, 39, 61, 6822, 0, 1, 1
5103, 910, 0, 38, 61, 6839, 0, 1, 1
5124, 0, 3, 42, 58, 6857, 0, 1, 1
5139, 0, 2, 41, 58, 6874, 0, 1, 1
5149, 0, 1, 46, 59, 6888, 0, 1, 1
5165, 0, 1, 52, 62, 6905, 0, 1, 1
5185, 0, 0, 49, 61, 6922, 0, 1, 1
5206, 0, 1, 51, 61, 6941, 0, 1, 1
5221, 0, 0, 50, 62, 6955, 0, 1, 1
5231, 0, 1, 51, 65, 6976, 0, 1, 1
5252, 0, 0, 52, 64, 6989, 0, 1, 1
5272, 0, 0, 52, 62, 7006, 0, 1, 1
5282, 0, 0, 52, 61, 7024, 0, 1, 1
5303, 0, 0, 53, 64, 7039, 0, 1, 1
5317, 0, 0, 53, 62, 7055, 0, 1, 1
5338, 0, 0, 53, 61, 7075, 0, 1, 1
5353, 0, 0, 53, 62, 7089, 0, 1, 1
5368, 0, 1, 53, 61, 7105, 0, 1, 1
5389, 0, 0, 53, 61, 7124, 0, 1, 1
5399, 0, 1, 56, 62, 7142, 0, 1, 1
5420, 0, 1, 56, 61, 7156, 0, 1, 1
5440, 0, 2, 55, 61, 7173, 0, 1, 1
5455, 0, 1, 55, 64, 7191, 0, 1, 1
5471, 0, 1, 58, 64, 7206, 0, 1, 1
5481, 0, 1, 54, 63, 7223, 0, 1, 1
5501, 0, 1, 55, 63, 7241, 0, 1, 1
5521, 0, 0, 55, 63, 7258, 0, 1, 1
5536, 0, 1, 55, 64, 7272, 0, 1, 1
5552, 0, 1, 55, 65, 7288, 0, 1, 1
5567, 0, 1, 56, 64, 7306, 0, 1, 1
5582, 0, 1, 54, 66, 7323, 0, 1, 1
5603, 0, 2, 56, 65, 7339, 0, 2, 1
5623, 0, 0, 56, 64, 7358, 0, 2, 1
5639, 0, 1, 55, 64, 7376, 0, 2, 1
5654, 0, 52, 37, 60, 7389, 0, 2, 1
5669, 0, 96, 36, 55, 7405, 0, 2, 1
5685, 0, 114, 41, 53, 7426, 0, 2, 1
5705, 0, 157, 40, 51, 7439, 0, 2, 1
5721, 0, 181, 40, 53, 7456, 0, 2, 1
5747, 0, 217, 46, 56, 7479, 0, 2, 1
5752, 0, 227, 46, 54, 7490, 0, 2, 1
5768, 0, 234, 42, 55, 7505, 0, 2, 1
5783, 0, 244, 41, 56, 7522, 0, 2, 1
5804, 0, 249, 49, 57, 7539, 0, 2, 1
5820, 0, 250, 47, 54, 7556, 0, 2, 1
5835, 0, 252, 48, 56, 7572, 0, 2, 1
5846, 0, 249, 43, 55, 7591, 0, 2, 1
5871, 0, 223, 44, 56, 7612, 0, 2, 1
5892, 0, 186, 44, 59, 7628, 0, 2, 1
5908, 0, 110, 40, 59, 7645, 0, 2, 1
5923, 0, 15, 39, 60, 7660, 0, 2, 1
5944, 0, 0, 39, 58, 7677, 0, 2, 1
5959, 0, 0, 46, 57, 7697, 0, 2, 1
5975, 0, 0, 42, 57, 7711, 0, 2, 1
5989, 0, 0, 47, 60, 7727, 0, 2, 1
6004, 0, 0, 50, 57, 7745, 0, 2, 1
6025, 0, 0, 47, 58, 7762, 0, 2, 1
6045, 0, 0, 45, 58, 7781, 0, 2, 1
6061, 0, 0, 50, 60, 7798, 0, 2, 1
6081, 0, 0, 50, 59, 7821, 0, 2, 1
6086, 0, 1, 50, 59, 7838, 0, 2, 1
6112, 0, 0, 54, 61, 7857, 0, 2, 1
6137, 0, 0, 92, 55, 7879, 0, 2, 1
6168, 0, 0, 100, 57, 7905, 0, 2, 1
6183, 0, 0, 98, 60, 7929, 0, 2, 1
6204, 0, 0, 44, 59, 7940, 0, 2, 1
6219, 0, 1, 51, 59, 7959, 0, 2, 1
6234, 0, 2, 48, 56, 7975, 0, 2, 1
6254, 0, 1, 38, 57, 7992, 0, 3, 1
6269, 0, 2, 41, 56, 8009, 0, 3, 1
6285, 0, 0, 42, 57, 8026, 0, 3, 1
6300, 0, 1, 41, 58, 8040, 0, 3, 1
6316, 0, 1, 43, 58, 8061, 0, 3, 1
6336, 0, 2, 43, 58, 8078, 0, 3, 1
6356, 0, 2, 42, 58, 8092, 0, 3, 1
6372, 0, 2, 43, 59, 8106, 0, 3, 1
6387, 0, 2, 42, 59, 8124, 0, 3, 1
6403, 0, 1, 41, 58, 8139, 0, 3, 1
6418, 0, 2, 43, 57, 8160, 0, 3, 1
6437, 0, 2, 94, 58, 8173, 0, 3, 1
6453, 0, 2, 93, 57, 8190, 0, 3, 1
6468, 0, 2, 108, 55, 8210, 0, 3, 1
6483, 0, 2, 116, 57, 8223, 0, 3, 1
6504, 0, 3, 126, 58, 8242, 0, 3, 1
6520, 0, 2, 128, 56, 8256, 0, 3, 1
6541, 0, 1, 133, 59, 8275, 0, 3, 1
6556, 0, 3, 133, 59, 8291, 0, 3, 1
6572, 0, 1, 134, 59, 8308, 0, 3, 1
6587, 0, 2, 133, 61, 8325, 0, 3, 1
6602, 0, 2, 127, 60, 8342, 0, 3, 1
6623, 0, 1, 120, 60, 8358, 0, 3, 1
6638, 0, 2, 108, 60, 8373, 0, 3, 1
6653, 0, 0, 96, 59, 8392, 0, 3, 1
6669, 0, 2, 72, 59, 8409, 0, 3, 1
6684, 0, 0, 34, 56, 8423, 0, 3, 1
6705, 0, 3, 17, 57, 8441, 0, 3, 1
6725, 0, 0, 23, 59, 8458, 0, 3, 1
6735, 0, 1, 22, 60, 8475, 0, 3, 1
6755, 0, 2, 25, 59, 8493, 0, 3, 1
6765, 0, 1, 30, 60, 8506, 0, 3, 1
6786, 0, 2, 27, 61, 8525, 0, 3, 1
6806, 0, 2, 30, 61, 8540, 0, 3, 1
6811, 0, 1, 34, 61, 8558, 0, 3, 1
6842, 0, 2, 26, 62, 8600, 0, 3, 1
6873, 0, 3, 29, 60, 8619, 0, 3, 1
6893, 0, 1, 34, 59, 8635, 0, 3, 1
6914, 0, 1, 32, 61, 8655, 0, 3, 1
6929, 0, 2, 34, 61, 8670, 0, 3, 1
6948, 0, 2, 34, 62, 8684, 0, 3, 1
6959, 0, 2, 35, 59, 8705, 0, 3, 1
6979, 0, 3, 33, 59, 8717, 0, 3, 1
6994, 0, 2, 34, 59, 8736, 0, 3, 1
7005, 0, 3, 34, 60, 8763, 0, 3, 1
7035, 0, 3, 36, 60, 8771, 0, 3, 1
7051, 0, 2, 37, 62, 8788, 0, 3, 1
7066, 0, 2, 37, 59, 8804, 0, 3, 1
7081, 0, 2, 36, 58, 8824, 0, 3, 1
7102, 0, 3, 38, 62, 8838, 0, 3, 1
7112, 0, 2, 35, 60, 8857, 0, 3, 1
7133, 0, 3, 38, 60, 8871, 0, 3, 1
7152, 0, 4, 38, 59, 8889, 0, 3, 1
7162, 0, 1, 41, 57, 8913, 0, 4, 1
7183, 0, 1, 33, 49, 8924, 0, 4, 1
7203, 0, 3, 41, 145, 8942, 0, 4, 1
7224, 0, 1, 43, 242, 8961, 0, 4, 1
7234, 0, 1, 27, 317, 8974, 0, 4, 1
7256, 0, 1, 10, 437, 8996, 0, 4, 1
7271, 0, 0, 7, 520, 9015, 0, 4, 1
7285, 0, 0, 6, 588, 9026, 0, 4, 1
7306, 0, 0, 7, 631, 9045, 0, 4, 1
7326, 0, 0, 9, 648, 9063, 0, 4, 1
7342, 0, 1, 9, 658, 9076, 0, 4, 1
7357, 0, 0, 10, 653, 9095, 0, 4, 1
7372, 0, 0, 10, 651, 9115, 0, 4, 1
7393, 0, 0, 8, 629, 9133, 0, 4, 1
7408, 0, 0, 9, 576, 9148, 0, 4, 1
7429, 0, 0, 8, 384, 9166, 0, 4, 1
7444, 0, 0, 10, 215, 9198, 0, 4, 1
7470, 0, 1, 38, 14, 9212, 0, 4, 1
7485, 0, 1, 45, 10, 9229, 0, 4, 1
7505, 0, 0, 36, 9, 9248, 0, 4, 1
7525, 0, 0, 37, 11, 9263, 0, 4, 1
7540, 0, 0, 39, 7, 9281, 0, 4, 1
7556, 0, 0, 40, 10, 9296, 0, 4, 1
7571, 0, 2, 39, 13, 9316, 0, 4, 1
7591, 0, 1, 39, 11, 9331, 0, 4, 1
7607, 0, 0, 40, 12, 9348, 0, 4, 1
7622, 0, 1, 43, 11, 9369, 0, 4, 1
7643, 0, 0, 46, 11, 9382, 0, 4, 1
7663, 0, 2, 45, 11, 9398, 0, 4, 1
7678, 0, 1, 45, 11, 9414, 0, 4, 1
7698, 0, 1, 45, 9, 9432, 0, 4, 1
7713, 0, 2, 45, 12, 9449, 0, 4, 1
7724, 0, 2, 45, 11, 9464, 0, 4, 1
7744, 0, 0, 44, 12, 9488, 0, 4, 1
7759, 0, 1, 45, 10, 9499, 0, 4, 1
7775, 0, 1, 45, 15, 9514, 0, 4, 1
7805, 0, 1, 46, 11, 9540, 0, 4, 1
7811, 0, 0, 45, 9, 9547, 0, 4, 1
7831, 0, 1, 47, 19, 9566, 0, 4, 1
7845, 0, 0, 46, 16, 9582, 0, 4, 1
7861, 0, 2, 44, 15, 9597, 0, 4, 1
7881, 0, 1, 44, 16, 9623, 0, 4, 1
7891, 0, 1, 47, 15, 9631, 0, 4, 1
7907, 0, 1, 45, 13, 9649, 0, 4, 1
7927, 0, 1, 46, 15, 9665, 0, 4, 1
7943, 0, 1, 44, 16, 9681, 0, 4, 1
7958, 0, 2, 45, 16, 9697, 0, 4, 1
7973, 0, 1, 46, 13, 9715, 0, 4, 1
7994, 0, 0, 46, 11, 9731, 0, 4, 1
8014, 0, 2, 44, 13, 9749, 0, 4, 1
8029, 0, 1, 45, 10, 9765, 0, 4, 1
8044, 0, 1, 45, 13, 9782, 0, 4, 1
8075, 0, 0, 46, 10, 9810, 0, 4, 1
8080, 0, 2, 45, 11, 9815, 0, 4, 1
8100, 0, 2, 45, 12, 9834, 0, 4, 1
8111, 0, 2, 45, 10, 9848, 0, 4, 1
8136, 0, 1, 46, 11, 9876, 0, 4, 1
8141, 0, 0, 45, 9, 9882, 0, 4, 1
8162, 0, 1, 45, 10, 9899, 0, 4, 1
8182, 0, 1, 45, 13, 9916, 0, 4, 1
8198, 0, 1, 46, 12, 9935, 0, 4, 1
8213, 0, 0, 45, 14, 9950, 0, 4, 1
8227, 0, 1, 46, 17, 9965, 0, 4, 1
8243, 0, 1, 45, 15, 9990, 0, 4, 1
