Arduino Time, Sensor 1, Sensor 2, Sensor 3, Sensor 4, Processing Time, Frame #, Condition, Pressure
6514, 0, 1, 69, 78, 8245, 0, 0, 1
6535, 0, 1, 69, 77, 8261, 0, 0, 1
6550, 0, 1, 69, 77, 8279, 0, 0, 1
6565, 0, 2, 69, 75, 8292, 0, 0, 1
6581, 0, 1, 68, 76, 8312, 0, 0, 1
6601, 0, 1, 70, 76, 8328, 0, 0, 1
6617, 0, 2, 69, 77, 8344, 0, 0, 1
6632, 0, 1, 70, 77, 8361, 0, 0, 1
6647, 0, 1, 71, 77, 8378, 0, 0, 1
6663, 0, 1, 69, 77, 8394, 0, 0, 1
6682, 0, 2, 69, 78, 8412, 0, 0, 1
6703, 0, 1, 69, 77, 8429, 0, 0, 1
6718, 0, 0, 69, 76, 8445, 0, 0, 1
6733, 0, 2, 70, 76, 8461, 0, 0, 1
6749, 0, 1, 69, 78, 8478, 0, 0, 1
6769, 0, 2, 70, 78, 8494, 0, 0, 1
6785, 0, 1, 69, 77, 8511, 0, 0, 1
6800, 0, 1, 70, 78, 8528, 0, 0, 1
6815, 0, 1, 70, 77, 8545, 0, 0, 1
6831, 0, 1, 70, 79, 8561, 0, 0, 1
6851, 0, 1, 70, 78, 8577, 0, 0, 1
6866, 0, 0, 70, 76, 8595, 0, 0, 1
6881, 0, 1, 69, 79, 8611, 0, 0, 1
6896, 0, 2, 69, 78, 8628, 0, 0, 1
6917, 0, 0, 71, 77, 8645, 0, 0, 1
6932, 0, 2, 70, 77, 8661, 0, 0, 1
6947, 0, 1, 70, 77, 8677, 0, 0, 1
6968, 0, 2, 72, 77, 8694, 0, 0, 1
6978, 0, 0, 71, 77, 8709, 0, 0, 1
6999, 0, 3, 69, 77, 8727, 0, 0, 1
7019, 0, 1, 70, 77, 8744, 0, 0, 1
7034, 0, 1, 70, 78, 8761, 0, 0, 1
7050, 0, 1, 70, 76, 8777, 0, 0, 1
7065, 0, 1, 71, 76, 8793, 0, 0, 1
7079, 0, 1, 70, 76, 8812, 0, 0, 1
7100, 0, 1, 70, 79, 8828, 0, 0, 1
7115, 0, 1, 70, 78, 8845, 0, 0, 1
7131, 0, 1, 70, 77, 8861, 0, 0, 1
7146, 0, 1, 69, 77, 8878, 0, 0, 1
7161, 0, 2, 71, 77, 8894, 0, 0, 1
7182, 0, 1, 70, 77, 8911, 0, 0, 1
7202, 0, 1, 70, 77, 8928, 0, 0, 1
7213, 0, 0, 70, 78, 8942, 0, 0, 1
7233, 0, 0, 71, 80, 8961, 0, 0, 1
7248, 0, 1, 72, 76, 8977, 0, 0, 1
7269, 0, 3, 70, 79, 8995, 0, 0, 1
7284, 0, 2, 71, 78, 9009, 0, 0, 1
7299, 0, 2, 71, 77, 9027, 0, 0, 1
7314, 0, 1, 72, 77, 9044, 0, 0, 1
