Arduino Time, Sensor 1, Sensor 2, Sensor 3, Sensor 4, Processing Time, Frame #, Condition, Pressure
8909, 39, 0, 65, 0, 10883, 0, 0, 0
8925, 39, 0, 65, 0, 10898, 0, 0, 0
8945, 40, 0, 65, 0, 10916, 0, 0, 0
8966, 40, 0, 66, 0, 10933, 0, 0, 0
8981, 40, 0, 65, 0, 10951, 0, 0, 0
8991, 41, 0, 66, 0, 10964, 0, 0, 0
9012, 40, 0, 64, 0, 10992, 0, 0, 0
9032, 40, 0, 65, 0, 11001, 0, 0, 0
9048, 42, 0, 64, 0, 11018, 0, 0, 0
9063, 40, 0, 65, 0, 11034, 0, 0, 0
9089, 40, 0, 65, 0, 11061, 0, 0, 0
9109, 39, 0, 65, 0, 11076, 0, 0, 0
9124, 40, 0, 64, 0, 11094, 0, 0, 0
9140, 40, 0, 65, 0, 11112, 0, 0, 0
9155, 39, 0, 65, 0, 11128, 0, 0, 0
9170, 39, 0, 66, 0, 11145, 0, 0, 0
9195, 42, 0, 65, 0, 11167, 0, 0, 0
9216, 43, 0, 66, 0, 11185, 0, 0, 0
9231, 42, 0, 65, 0, 11202, 0, 0, 0
9246, 42, 0, 66, 0, 11218, 0, 0, 0
9262, 41, 0, 65, 0, 11235, 0, 0, 0
9277, 42, 0, 66, 0, 11251, 0, 0, 0
9297, 42, 0, 65, 0, 11268, 0, 0, 0
9308, 40, 0, 66, 0, 11285, 0, 0, 0
9333, 41, 0, 66, 0, 11301, 0, 0, 0
9349, 41, 0, 66, 0, 11318, 0, 0, 0
9364, 41, 3, 65, 0, 11339, 0, 0, 0
9374, 38, 10, 65, 0, 11356, 0, 0, 0
9395, 38, 41, 66, 0, 11369, 0, 0, 0
9410, 38, 60, 65, 0, 11387, 0, 0, 0
9431, 37, 86, 65, 0, 11401, 0, 0, 0
9446, 38, 125, 65, 0, 11417, 0, 1, 0
9456, 39, 157, 66, 0, 11435, 0, 1, 0
9478, 37, 199, 66, 0, 11453, 0, 1, 0
9498, 41, 228, 66, 0, 11468, 0, 1, 0
9513, 41, 252, 65, 0, 11491, 0, 1, 0
9534, 35, 311, 64, 0, 11506, 0, 1, 0
9545, 37, 340, 65, 0, 11518, 0, 1, 0
9561, 36, 376, 65, 0, 11536, 0, 1, 0
9581, 40, 401, 64, 0, 11552, 0, 1, 0
9596, 40, 413, 64, 0, 11569, 0, 1, 0
9613, 39, 418, 66, 0, 11584, 0, 1, 0
9633, 39, 418, 66, 0, 11601, 0, 1, 0
9649, 40, 418, 66, 0, 11618, 0, 1, 0
9664, 38, 411, 66, 0, 11635, 0, 1, 0
9679, 38, 396, 66, 0, 11651, 0, 1, 0
9696, 38, 364, 66, 0, 11668, 0, 1, 0
9711, 39, 305, 65, 0, 11691, 0, 1, 0
9726, 34, 218, 60, 0, 11701, 0, 1, 0
9747, 37, 77, 63, 0, 11719, 0, 1, 0
9762, 39, 27, 64, 0, 11735, 0, 1, 0
9784, 37, 4, 60, 0, 11751, 0, 1, 0
9798, 38, 0, 60, 0, 11768, 0, 1, 0
9808, 37, 0, 61, 0, 11790, 0, 1, 0
9829, 39, 0, 61, 0, 11801, 0, 1, 0
9849, 41, 0, 60, 0, 11820, 0, 1, 0
9860, 37, 0, 61, 0, 11840, 0, 1, 0
9875, 37, 0, 62, 0, 11851, 0, 1, 0
9895, 35, 31, 61, 0, 11868, 0, 1, 0
9911, 39, 163, 62, 0, 11885, 0, 1, 0
9932, 37, 215, 62, 0, 11902, 0, 1, 0
9948, 39, 225, 63, 0, 11918, 0, 1, 0
9968, 35, 248, 62, 0, 11942, 0, 1, 0
9978, 40, 270, 62, 0, 11952, 0, 1, 0
9994, 40, 321, 63, 0, 11968, 0, 1, 0
10010, 43, 376, 64, 0, 11985, 0, 1, 0
10031, 42, 417, 63, 0, 12002, 0, 1, 0
10046, 43, 432, 64, 0, 12018, 0, 1, 0
10062, 43, 449, 62, 0, 12041, 0, 1, 0
10083, 42, 474, 62, 0, 12052, 0, 1, 0
10099, 42, 490, 63, 0, 12068, 0, 1, 0
10115, 41, 507, 63, 0, 12085, 0, 1, 0
10130, 41, 521, 62, 0, 12102, 0, 1, 0
10140, 41, 527, 63, 0, 12117, 0, 1, 0
10162, 42, 540, 64, 0, 12136, 0, 1, 0
10177, 40, 541, 63, 0, 12178, 0, 1, 0
10219, 40, 517, 63, 0, 12194, 0, 1, 0
10234, 43, 477, 62, 0, 12212, 0, 1, 0
10251, 38, 425, 63, 0, 12229, 0, 1, 0
10271, 40, 329, 61, 0, 12244, 0, 1, 0
10288, 39, 233, 60, 0, 12261, 0, 1, 0
10308, 39, 88, 61, 0, 12276, 0, 1, 0
10323, 43, 26, 60, 0, 12295, 0, 1, 0
10339, 41, 5, 62, 0, 12310, 0, 1, 0
