Arduino Time, Sensor 1, Sensor 2, Sensor 3, Sensor 4, Processing Time, Frame #, Condition, Pressure
5854, 0, 52, 0, 27, 7552, 0, 0, 0
5873, 0, 52, 0, 27, 7572, 0, 0, 0
5889, 0, 51, 0, 30, 7587, 0, 0, 0
5909, 0, 52, 0, 31, 7605, 0, 0, 0
5919, 0, 52, 0, 34, 7619, 0, 0, 0
5940, 0, 51, 0, 26, 7638, 0, 0, 0
5955, 0, 51, 0, 37, 7655, 0, 0, 0
5970, 0, 51, 0, 33, 7671, 0, 0, 0
5991, 0, 52, 0, 37, 7688, 0, 0, 0
6006, 0, 52, 0, 35, 7705, 0, 0, 0
6022, 0, 51, 0, 41, 7721, 0, 0, 0
6032, 0, 52, 0, 41, 7735, 0, 0, 0
6052, 0, 52, 0, 35, 7756, 0, 0, 0
6073, 0, 51, 0, 33, 7769, 0, 0, 0
6092, 0, 52, 0, 38, 7788, 0, 0, 0
6103, 0, 51, 0, 39, 7803, 0, 0, 0
6123, 0, 52, 0, 40, 7822, 0, 0, 0
6138, 0, 53, 0, 39, 7838, 0, 0, 0
6154, 0, 52, 0, 38, 7854, 0, 0, 0
6174, 0, 52, 0, 38, 7872, 0, 0, 0
6190, 0, 51, 0, 43, 7888, 0, 0, 0
6205, 0, 51, 0, 43, 7905, 0, 0, 0
6220, 0, 51, 0, 31, 7921, 0, 0, 0
6241, 0, 51, 0, 33, 7939, 0, 0, 0
6256, 0, 52, 0, 38, 7954, 0, 0, 0
6272, 0, 52, 0, 38, 7972, 0, 0, 0
6287, 0, 53, 0, 32, 7986, 0, 0, 0
6302, 0, 52, 0, 36, 8005, 0, 0, 0
6322, 0, 53, 0, 36, 8022, 0, 0, 0
6337, 0, 53, 0, 39, 8038, 0, 0, 0
6358, 0, 55, 0, 34, 8055, 0, 0, 0
6373, 0, 53, 0, 36, 8072, 0, 0, 0
6388, 0, 53, 0, 38, 8086, 0, 0, 0
6409, 0, 53, 0, 40, 8105, 0, 0, 0
6424, 0, 52, 0, 47, 8122, 0, 0, 0
6439, 0, 53, 0, 47, 8139, 0, 0, 0
6455, 0, 52, 0, 46, 8156, 0, 0, 0
6470, 0, 54, 0, 39, 8171, 0, 0, 0
6491, 0, 54, 0, 39, 8188, 0, 0, 0
6501, 0, 53, 0, 42, 8202, 0, 0, 0
6521, 0, 53, 0, 41, 8222, 0, 0, 0
6536, 0, 53, 0, 40, 8238, 0, 0, 0
6551, 0, 54, 0, 42, 8254, 0, 0, 0
6572, 0, 54, 0, 39, 8272, 0, 0, 0
6587, 0, 54, 0, 40, 8287, 0, 0, 0
6602, 0, 54, 0, 43, 8304, 0, 0, 0
6623, 0, 53, 0, 50, 8322, 0, 0, 0
6638, 0, 53, 0, 47, 8336, 0, 0, 0
6659, 0, 54, 0, 53, 8356, 0, 0, 0
6669, 0, 56, 0, 51, 8369, 0, 0, 0
6689, 0, 55, 0, 50, 8389, 0, 0, 0
6705, 0, 54, 0, 53, 8403, 0, 0, 0
6720, 0, 54, 0, 61, 8422, 0, 0, 0
6739, 0, 55, 0, 60, 8438, 0, 0, 0
6755, 0, 55, 0, 60, 8455, 0, 0, 0
6770, 0, 54, 0, 57, 8471, 0, 0, 0
6786, 0, 54, 0, 62, 8487, 0, 0, 0
6801, 0, 54, 0, 68, 8505, 0, 0, 0
6821, 0, 54, 0, 80, 8520, 0, 0, 0
6842, 0, 55, 0, 69, 8539, 0, 0, 0
6857, 0, 54, 0, 65, 8555, 0, 0, 0
6867, 0, 54, 0, 64, 8569, 0, 0, 0
6888, 0, 53, 0, 63, 8589, 0, 0, 0
6903, 0, 53, 0, 68, 8602, 0, 0, 0
6924, 0, 53, 0, 68, 8622, 0, 0, 0
6939, 0, 52, 0, 65, 8638, 0, 0, 0
6953, 0, 52, 0, 72, 8655, 0, 0, 0
6969, 0, 53, 0, 70, 8672, 0, 0, 0
6989, 0, 53, 0, 67, 8687, 0, 0, 0
7005, 0, 52, 0, 71, 8705, 0, 0, 0
7020, 0, 52, 0, 76, 8720, 0, 0, 0
7041, 0, 52, 0, 71, 8739, 0, 0, 0
7051, 0, 51, 0, 74, 8752, 0, 0, 0
7071, 0, 52, 0, 73, 8769, 0, 0, 0
7092, 0, 52, 0, 92, 8789, 0, 0, 0
7102, 0, 53, 0, 87, 8803, 0, 0, 0
7122, 0, 52, 0, 89, 8822, 0, 0, 0
7138, 0, 52, 0, 97, 8837, 0, 0, 0
7153, 0, 52, 0, 107, 8856, 0, 0, 0
7174, 0, 52, 0, 104, 8870, 0, 0, 0
7184, 0, 52, 0, 98, 8886, 0, 0, 0
7204, 0, 51, 0, 106, 8903, 0, 0, 0
7215, 0, 51, 0, 111, 8919, 0, 0, 0
7235, 0, 52, 0, 107, 8938, 0, 0, 0
7256, 0, 51, 0, 115, 8953, 0, 0, 0
7276, 0, 52, 0, 114, 8972, 0, 0, 0
